Cod_bank;Name_bank;Name_okato;Name_osb;Cod_osb;Filial;Nas_punkt;Adress;prim;mbk
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0063;с. Иванцево;ул. Юбилейная, 5;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0064;с. Троица;ул. Набережная, 13;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0065;г. Дубровка;ул. Профсоюзная, 1, к. А;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0066;п. Подрезчиха;ул. Советская, 7;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0067;пгт Нагорск;ул. Леушина, 7;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0068;Синегорье;ул. Октябрьская, 30;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0069;с. Кобра;ул. Речная, 2;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0070;пгт Юрья;ул. Ленина, 23;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0071;пгт Мурыгино;ул. Фестивальная, 10;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0072;п. Первомайский;ул. Волкова, 17;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0075;Мураши;ул. Пугачева, 2;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0076;с. Боровица;ул. Халтурина, 2;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0077;п. Безбожник;ул. Школьная, 1;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0326;Центральный;ул. Набережная, 2, к. А;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0;г. Советск;ул. Ленина, 29а;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0032;г. Советск;ул. Красноармейская, 21;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0033;пгт Пижанка;ул. Советская, 53;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0037;Верхошижемье;ул. Комсомольская, 2а;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0040;с. Первомайское;ул. Свободы, 1;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0043;с. Кугушерга;ул. Свободы, 27а;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0048;г. Киров;ул. Ленина, 40а;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0054;п. Кикнур;ул. Советская, 40;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0056;с. Цекеево;ул. Просвящения, 13;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0058;п. Санчурск;ул. Розы Люксембург, 16;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0059;с. Матвинур;ул. Центральная, 46;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0061;с. Люмпанур;ул. Советская, 32;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0062;с. Шишовка;ул. Солнечная, 1;;1
42;Волго-Вятский банк;Кировская область;Советское ОСБ;4407;0063;п. Тужа;ул. Колхозная, 19;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0;г. Уржум;ул.  Рокина,  23;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0003;с. Швариха;ул. Труда, 41;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0004;с. Лопьял;ул. Центральная, 19;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0010;г. Чернушка;ул. Железнодорожная, 12;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0011;Вихарево;ул. Школьная, 6;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0015;с. Кырчаны;ул. Полевая, 11;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0017;с. Буйское;ул. Кирова, 13;;1
42;Волго-Вятский банк;Кировская область;Уржумское ОСБ;4419;0020;пгт Кильмезь;ул. Советская, 75;;1
